ID,UID,SITE_ID,DATE_COL,LAT_DD,LON_DD,VISIT_NO,TAXA_ID,TARGET_TAXON,TOTAL_300,IS_DISTINCT_300,PHYLUM,CLASS,ORDER,TRIBE,FAMILY,SUBFAMILY,GENUS,FFG,HABIT,PTV,PUBLICATION_DATE
576,2007588,NLA06608-0101,8/21/2007,42.02167966,-73.48227989,1,333,NAIDIDAE,1,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,,CG,BU,9,8/9/2016
602,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,333,NAIDIDAE,1,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,,CG,BU,9,8/9/2016
665,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,333,NAIDIDAE,8,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,,CG,BU,9,8/9/2016
865,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,333,NAIDIDAE,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,,CG,BU,9,8/9/2016
1613,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,333,NAIDIDAE,2,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
1650,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,333,NAIDIDAE,5,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
1765,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,333,NAIDIDAE,4,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
1812,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,333,NAIDIDAE,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
1871,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,333,NAIDIDAE,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
1980,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,333,NAIDIDAE,2,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
1999,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,333,NAIDIDAE,9,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
2112,2010787,NLA17_CT-10010,22-Aug-17,41.4121,-73.19875,1,333,NAIDIDAE,4,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
2161,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,333,NAIDIDAE,1,0,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,,CG,BU,9,4/26/2021
86,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,25,NAIS,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
351,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,25,NAIS,5,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
387,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
443,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
535,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,25,NAIS,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
567,2007588,NLA06608-0101,8/21/2007,42.02167966,-73.48227989,1,25,NAIS,2,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
596,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
655,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
744,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/9/2016
999,6854,NLA12_CT-102,6/28/2012,41.8811168,-73.03985488,1,25,NAIS,30,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/23/2016
1071,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/23/2016
1183,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/23/2016
1289,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,25,NAIS,14,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/23/2016
1358,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/23/2016
1583,8647,NLA12_NY-0103,9/19/2012,42.02259255,-73.48550577,1,25,NAIS,5,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,,NAIDIDAE,,NAIS,CG,BU,8.6,8/23/2016
1595,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,25,NAIS,7,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
1684,2010341,NLA17_CT-10001,22-Jun-17,41.92421,-72.21896,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
1731,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,25,NAIS,3,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
1777,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,25,NAIS,56,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
1860,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,25,NAIS,4,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
1914,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,25,NAIS,16,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
1947,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,25,NAIS,7,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
2022,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,25,NAIS,,,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
2071,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
2124,2010787,NLA17_CT-10010,22-Aug-17,41.4121,-73.19875,1,25,NAIS,9,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
2272,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,25,NAIS,1,1,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE,,,NAIS,CG,BU,8.6,4/26/2021
22,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,50,NANOCLADIUS,4,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
201,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,50,NANOCLADIUS,4,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
263,2008078,NLA06608-0946,8/14/2007,41.83996337,-72.19612696,1,50,NANOCLADIUS,2,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
302,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,50,NANOCLADIUS,2,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
346,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,50,NANOCLADIUS,,,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
377,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,50,NANOCLADIUS,1,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
547,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,50,NANOCLADIUS,3,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
652,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,50,NANOCLADIUS,1,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
712,2007723,NLA06608-0293,7/25/2007,41.38426053,-73.50316356,1,50,NANOCLADIUS,,,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
827,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,50,NANOCLADIUS,,,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/9/2016
1123,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,50,NANOCLADIUS,,,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/23/2016
1357,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,50,NANOCLADIUS,2,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/23/2016
1477,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,50,NANOCLADIUS,2,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/23/2016
1495,8500,NLA12_CT-105,9/12/2012,41.89704559,-73.44712926,1,50,NANOCLADIUS,3,1,ARTHROPODA,INSECTA,DIPTERA,,CHIRONOMIDAE,ORTHOCLADIINAE,NANOCLADIUS,CG,SP,4.1,8/23/2016
1604,2010234,NLA17_CT-10005,13-Jun-17,41.84052,-72.10979,1,50,NANOCLADIUS,3,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,NANOCLADIUS,CG,SP,4.1,4/26/2021
1711,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,50,NANOCLADIUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,NANOCLADIUS,CG,SP,4.1,4/26/2021
2075,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,50,NANOCLADIUS,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,NANOCLADIUS,CG,SP,4.1,4/26/2021
2165,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,50,NANOCLADIUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,NANOCLADIUS,CG,SP,4.1,4/26/2021
2233,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,50,NANOCLADIUS,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,NANOCLADIUS,CG,SP,4.1,4/26/2021
2279,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,50,NANOCLADIUS,4,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,ORTHOCLADIINAE,,NANOCLADIUS,CG,SP,4.1,4/26/2021
1458,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,445,NATARSIA,1,1,ARTHROPODA,INSECTA,DIPTERA,NATARSIINI,CHIRONOMIDAE,TANYPODINAE,NATARSIA,PR,SP,9,8/23/2016
529,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,205,NECTOPSYCHE,2,1,ARTHROPODA,INSECTA,TRICHOPTERA,NECTOPSYCHINI,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHE,SH,"CB,SP",3.3,8/9/2016
610,2007614,NLA06608-0134,7/24/2007,41.88000298,-73.04056323,1,205,NECTOPSYCHE,,,ARTHROPODA,INSECTA,TRICHOPTERA,NECTOPSYCHINI,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHE,SH,"CB,SP",3.3,8/9/2016
731,2007723,NLA06608-0293,7/25/2007,41.38426053,-73.50316356,1,205,NECTOPSYCHE,8,1,ARTHROPODA,INSECTA,TRICHOPTERA,NECTOPSYCHINI,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHE,SH,"CB,SP",3.3,8/9/2016
801,2008163,NLA06608-1125,8/7/2007,41.93751914,-73.45450471,1,205,NECTOPSYCHE,44,1,ARTHROPODA,INSECTA,TRICHOPTERA,NECTOPSYCHINI,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHE,SH,"CB,SP",3.3,8/9/2016
1313,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,205,NECTOPSYCHE,4,1,ARTHROPODA,INSECTA,TRICHOPTERA,NECTOPSYCHINI,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHE,SH,"CB,SP",3.3,8/23/2016
1800,2010349,NLA17_CT-10003,26-Jun-17,41.88112,-73.03985,1,205,NECTOPSYCHE,1,1,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHINI,NECTOPSYCHE,SH,"CB,SP",3.3,4/26/2021
1825,2010412,NLA17_CT-10021,6-Jul-17,41.8576,-72.29784,1,205,NECTOPSYCHE,1,1,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHINI,NECTOPSYCHE,SH,"CB,SP",3.3,4/26/2021
1960,2010582,NLA17_CT-10006,25-Jul-17,41.95109,-73.46631,1,205,NECTOPSYCHE,18,1,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,LEPTOCERINAE,NECTOPSYCHINI,NECTOPSYCHE,SH,"CB,SP",3.3,4/26/2021
173,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,118,NEOPLEA,1,1,ARTHROPODA,INSECTA,HEMIPTERA,,PLEIDAE,,NEOPLEA,PR,SW,,8/9/2016
250,2008078,NLA06608-0946,8/14/2007,41.83996337,-72.19612696,1,118,NEOPLEA,,,ARTHROPODA,INSECTA,HEMIPTERA,,PLEIDAE,,NEOPLEA,PR,SW,,8/9/2016
826,2008163,NLA06608-1125,8/7/2007,41.93751914,-73.45450471,1,118,NEOPLEA,1,1,ARTHROPODA,INSECTA,HEMIPTERA,,PLEIDAE,,NEOPLEA,PR,SW,,8/9/2016
98,2007836,NLA06608-0498,7/31/2007,41.95095517,-71.95133091,1,102,NEUMANIA,4,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
136,2007878,NLA06608-0582,7/19/2007,41.80079367,-72.52468392,1,102,NEUMANIA,6,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
191,2007996,NLA06608-0805,8/22/2007,41.89706027,-73.4471959,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
261,2008078,NLA06608-0946,8/14/2007,41.83996337,-72.19612696,1,102,NEUMANIA,,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
305,2008112,NLA06608-1010,8/9/2007,41.44985958,-73.28915784,1,102,NEUMANIA,2,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
357,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,102,NEUMANIA,2,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
493,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,102,NEUMANIA,2,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
499,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,102,NEUMANIA,2,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
633,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
723,2007723,NLA06608-0293,7/25/2007,41.38426053,-73.50316356,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
748,2007739,NLA06608-0326,8/16/2007,41.35719487,-72.04012641,1,102,NEUMANIA,,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
825,2008163,NLA06608-1125,8/7/2007,41.93751914,-73.45450471,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
831,2008303,NLA06608-1414,8/28/2007,41.92400456,-72.21921899,1,102,NEUMANIA,2,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/9/2016
928,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/23/2016
984,6813,NLA12_CT-115,6/26/2012,41.71185606,-72.32903222,1,102,NEUMANIA,,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/23/2016
1054,7091,NLA12_CT-104,7/11/2012,41.95084399,-71.9511164,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/23/2016
1139,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/23/2016
1318,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,102,NEUMANIA,,,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/23/2016
1411,8298,NLA12_CT-101,8/29/2012,41.92395129,-72.21958455,2,102,NEUMANIA,2,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,,UNIONICOLIDAE,,NEUMANIA,PR,SW,8,8/23/2016
1902,2010457,NLA17_CT-10023,12-Jul-17,41.5081,-71.87569,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8,4/26/2021
2046,2010727,NLA17_CT-10004,14-Aug-17,41.67757,-73.1447,1,102,NEUMANIA,3,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8,4/26/2021
2054,2010774,NLA17_CT-10002,17-Aug-17,42.02182,-73.48257,1,102,NEUMANIA,5,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8,4/26/2021
2194,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,102,NEUMANIA,3,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8,4/26/2021
2215,2010857,NLA17_CT-10019,6-Sep-17,41.13953,-73.62351,1,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8,4/26/2021
2286,2010916,NLA17_CT-10001,14-Sep-17,41.92421,-72.21896,2,102,NEUMANIA,1,1,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,UNIONICOLIDAE,,,NEUMANIA,PR,SW,8,4/26/2021
1471,8412,NLA12_CT-115,9/6/2012,41.71185606,-72.32903222,2,446,NEUROCORDULIA,,,ARTHROPODA,INSECTA,ODONATA,,CORDULIIDAE,,NEUROCORDULIA,,,,8/23/2016
451,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,619,NIGRONIA,,,ARTHROPODA,INSECTA,MEGALOPTERA,,CORYDALIDAE,CHAULIODINAE,NIGRONIA,PR,CN,2.8,8/9/2016
398,2007478,NLA06608-0006,8/30/2007,41.68314624,-73.1465177,2,160,NILOTHAUMA,,,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,NILOTHAUMA,,,2,8/9/2016
682,2007696,NLA06608-0242,8/2/2007,41.56832304,-71.91051169,1,160,NILOTHAUMA,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,NILOTHAUMA,,,2,8/9/2016
1094,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,160,NILOTHAUMA,3,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,NILOTHAUMA,,,2,8/23/2016
1145,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,160,NILOTHAUMA,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,NILOTHAUMA,,,2,8/23/2016
1238,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,160,NILOTHAUMA,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,NILOTHAUMA,,,2,8/23/2016
1395,8298,NLA12_CT-101,8/29/2012,41.92395129,-72.21958455,2,160,NILOTHAUMA,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMINI,CHIRONOMIDAE,CHIRONOMINAE,NILOTHAUMA,,,2,8/23/2016
1736,2010342,NLA17_CT-HP001,21-Jun-17,41.409888,-72.528337,1,160,NILOTHAUMA,2,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,NILOTHAUMA,,,2,4/26/2021
2188,2010841,NLA17_CT-10005,31-Aug-17,41.84052,-72.10979,2,160,NILOTHAUMA,1,1,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,CHIRONOMINAE,CHIRONOMINI,NILOTHAUMA,,,2,4/26/2021
339,2007477,NLA06608-0006,7/17/2007,41.68314624,-73.1465177,1,448,NYCTIOPHYLAX,1,1,ARTHROPODA,INSECTA,TRICHOPTERA,,POLYCENTROPODIDAE,POLYCENTROPODINAE,NYCTIOPHYLAX,PR,CN,3.8,8/9/2016
478,2007516,NLA06608-0037,7/13/2007,41.69699293,-73.36398551,1,448,NYCTIOPHYLAX,8,1,ARTHROPODA,INSECTA,TRICHOPTERA,,POLYCENTROPODIDAE,POLYCENTROPODINAE,NYCTIOPHYLAX,PR,CN,3.8,8/9/2016
543,2007517,NLA06608-0037,9/5/2007,41.69699293,-73.36398551,2,448,NYCTIOPHYLAX,11,1,ARTHROPODA,INSECTA,TRICHOPTERA,,POLYCENTROPODIDAE,POLYCENTROPODINAE,NYCTIOPHYLAX,PR,CN,3.8,8/9/2016
1199,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,448,NYCTIOPHYLAX,3,1,ARTHROPODA,INSECTA,TRICHOPTERA,,POLYCENTROPODIDAE,POLYCENTROPODINAE,NYCTIOPHYLAX,PR,CN,3.8,8/23/2016
937,6689,NLA12_CT-101,6/20/2012,41.92395129,-72.21958455,1,175,ODONATA,4,0,ARTHROPODA,INSECTA,ODONATA,,,,,PR,CB,5,8/23/2016
1099,7224,NLA12_CT-118,7/17/2012,41.77454096,-71.88798099,1,175,ODONATA,3,0,ARTHROPODA,INSECTA,ODONATA,,,,,PR,CB,5,8/23/2016
1146,7450,NLA12_CT-107,7/25/2012,41.3389906,-72.48613163,1,175,ODONATA,1,0,ARTHROPODA,INSECTA,ODONATA,,,,,PR,CB,5,8/23/2016
1223,7582,NLA12_CT-126,8/1/2012,41.84051817,-72.10979305,1,175,ODONATA,6,0,ARTHROPODA,INSECTA,ODONATA,,,,,PR,CB,5,8/23/2016
1306,7800,NLA12_CT-103,8/9/2012,41.67757315,-73.14469782,1,175,ODONATA,4,0,ARTHROPODA,INSECTA,ODONATA,,,,,PR,CB,5,8/23/2016
1335,7953,NLA12_CT-108,8/15/2012,41.65348504,-73.20748141,1,175,ODONATA,2,0,ARTHROPODA,INSECTA,ODONATA,,,,,PR,CB,5,8/23/2016
